EXP_ID,GROUP_ID,INDIVIDUAL_ID,COMPOUND_NAME,SPECIES,SEX_TYPE,SACRIFICE_PERIOD,DOSE,DOSE_UNIT,DOSE_LEVEL,DNA(%),LDH(%)
5267,06,1,meloxicam,Human,Female,24 hr,50,É M,High,106.0,97.3
5267,06,2,meloxicam,Human,Female,24 hr,50,É M,High,108.1,103.5
5268,01,1,chlormadinone,Human,Female,8 hr,0,É M,Control,96.1,95.0
5268,01,2,chlormadinone,Human,Female,8 hr,0,É M,Control,103.9,105.0
5268,02,1,chlormadinone,Human,Female,24 hr,0,É M,Control,100.6,92.5
5268,02,2,chlormadinone,Human,Female,24 hr,0,É M,Control,99.4,107.5
5268,03,1,chlormadinone,Human,Female,8 hr,8,É M,Middle,98.2,100.0
5268,03,2,chlormadinone,Human,Female,8 hr,8,É M,Middle,99.6,101.9
5268,04,1,chlormadinone,Human,Female,24 hr,8,É M,Middle,107.9,85.0
5268,04,2,chlormadinone,Human,Female,24 hr,8,É M,Middle,108.7,89.3
5268,05,1,chlormadinone,Human,Female,8 hr,40,É M,High,99.6,96.2
5268,05,2,chlormadinone,Human,Female,8 hr,40,É M,High,96.3,98.7
5268,06,1,chlormadinone,Human,Female,24 hr,40,É M,High,98.1,91.4
5268,06,2,chlormadinone,Human,Female,24 hr,40,É M,High,96.4,98.9
5269,01,1,benziodarone,Human,Female,8 hr,0,É M,Control,97.8,99.2
5269,01,2,benziodarone,Human,Female,8 hr,0,É M,Control,102.2,100.8
5269,02,1,benziodarone,Human,Female,24 hr,0,É M,Control,98.3,99.3
5269,02,2,benziodarone,Human,Female,24 hr,0,É M,Control,101.7,100.7
5269,03,1,benziodarone,Human,Female,8 hr,8,É M,Middle,96.8,96.3
5269,03,2,benziodarone,Human,Female,8 hr,8,É M,Middle,97.7,100.3
5269,04,1,benziodarone,Human,Female,24 hr,8,É M,Middle,101.6,106.0
5269,04,2,benziodarone,Human,Female,24 hr,8,É M,Middle,100.0,111.4
5269,05,1,benziodarone,Human,Female,8 hr,40,É M,High,97.8,103.1
5269,05,2,benziodarone,Human,Female,8 hr,40,É M,High,98.6,102.0
5269,06,1,benziodarone,Human,Female,24 hr,40,É M,High,102.1,124.8
5269,06,2,benziodarone,Human,Female,24 hr,40,É M,High,114.7,122.8
5270,01,1,ethionamide,Human,Female,8 hr,0,É M,Control,96.4,97.2
5270,01,2,ethionamide,Human,Female,8 hr,0,É M,Control,103.6,102.8
5270,02,1,ethionamide,Human,Female,24 hr,0,É M,Control,96.7,97.2
5270,02,2,ethionamide,Human,Female,24 hr,0,É M,Control,103.3,102.8
5270,03,1,ethionamide,Human,Female,8 hr,120,É M,Middle,102.2,103.8
5270,03,2,ethionamide,Human,Female,8 hr,120,É M,Middle,105.0,104.8
5270,04,1,ethionamide,Human,Female,24 hr,120,É M,Middle,93.3,106.3
5270,04,2,ethionamide,Human,Female,24 hr,120,É M,Middle,101.2,104.2
5270,05,1,ethionamide,Human,Female,8 hr,600,É M,High,94.6,106.8
5270,05,2,ethionamide,Human,Female,8 hr,600,É M,High,94.2,111.8
5270,06,1,ethionamide,Human,Female,24 hr,600,É M,High,93.5,114.8
5270,06,2,ethionamide,Human,Female,24 hr,600,É M,High,103.7,116.2
5271,01,1,nimesulide,Human,Female,8 hr,0,É M,Control,97.8,97.5
5271,01,2,nimesulide,Human,Female,8 hr,0,É M,Control,102.2,102.5
5271,02,1,nimesulide,Human,Female,24 hr,0,É M,Control,99.0,96.0
5271,02,2,nimesulide,Human,Female,24 hr,0,É M,Control,101.0,104.0
5271,03,1,nimesulide,Human,Female,8 hr,66,É M,Middle,100.2,107.9
5271,03,2,nimesulide,Human,Female,8 hr,66,É M,Middle,101.3,106.9
5271,04,1,nimesulide,Human,Female,24 hr,66,É M,Middle,79.3,149.8
5271,04,2,nimesulide,Human,Female,24 hr,66,É M,Middle,75.2,152.2
5271,05,1,nimesulide,Human,Female,8 hr,330,É M,High,96.4,107.4
5271,05,2,nimesulide,Human,Female,8 hr,330,É M,High,98.6,107.4
5271,06,1,nimesulide,Human,Female,24 hr,330,É M,High,85.6,101.6
5271,06,2,nimesulide,Human,Female,24 hr,330,É M,High,87.9,101.6
5272,01,1,ethanol,Human,Female,8 hr,0,É M,Control,100.6,95.0
5272,01,2,ethanol,Human,Female,8 hr,0,É M,Control,99.4,105.0
5272,02,1,ethanol,Human,Female,24 hr,0,É M,Control,97.3,97.3
5272,02,2,ethanol,Human,Female,24 hr,0,É M,Control,102.7,102.7
5272,03,1,ethanol,Human,Female,8 hr,2000,É M,Middle,100.0,102.3
5272,03,2,ethanol,Human,Female,8 hr,2000,É M,Middle,101.3,106.5
5272,04,1,ethanol,Human,Female,24 hr,2000,É M,Middle,93.4,108.8
5272,04,2,ethanol,Human,Female,24 hr,2000,É M,Middle,98.9,105.7
5272,05,1,ethanol,Human,Female,8 hr,10000,É M,High,96.0,101.3
5272,05,2,ethanol,Human,Female,8 hr,10000,É M,High,107.2,106.0
5272,06,1,ethanol,Human,Female,24 hr,10000,É M,High,100.4,100.4
5272,06,2,ethanol,Human,Female,24 hr,10000,É M,High,107.7,101.9
5273,01,1,phenacetin,Human,Female,8 hr,0,É M,Control,93.9,94.0
5273,01,2,phenacetin,Human,Female,8 hr,0,É M,Control,106.1,106.0
5273,02,1,phenacetin,Human,Female,24 hr,0,É M,Control,100.1,92.0
5273,02,2,phenacetin,Human,Female,24 hr,0,É M,Control,99.9,108.0
5273,03,1,phenacetin,Human,Female,8 hr,120,É M,Middle,95.5,104.9
5273,03,2,phenacetin,Human,Female,8 hr,120,É M,Middle,101.3,111.7
5273,04,1,phenacetin,Human,Female,24 hr,120,É M,Middle,97.4,111.5
5273,04,2,phenacetin,Human,Female,24 hr,120,É M,Middle,100.7,107.1
5273,05,1,phenacetin,Human,Female,8 hr,600,É M,High,86.1,106.6
5273,05,2,phenacetin,Human,Female,8 hr,600,É M,High,92.0,107.1
5273,06,1,phenacetin,Human,Female,24 hr,600,É M,High,90.6,100.9
5273,06,2,phenacetin,Human,Female,24 hr,600,É M,High,102.0,104.4
5274,01,1,bucetin,Human,Female,8 hr,0,É M,Control,95.1,100.0
5274,01,2,bucetin,Human,Female,8 hr,0,É M,Control,104.9,100.0
5274,02,1,bucetin,Human,Female,24 hr,0,É M,Control,98.2,99.0
5274,02,2,bucetin,Human,Female,24 hr,0,É M,Control,101.8,101.0
5274,03,1,bucetin,Human,Female,8 hr,60,É M,Middle,96.0,103.5
5274,03,2,bucetin,Human,Female,8 hr,60,É M,Middle,99.7,102.2
5274,04,1,bucetin,Human,Female,24 hr,60,É M,Middle,97.5,106.3
5274,04,2,bucetin,Human,Female,24 hr,60,É M,Middle,104.4,109.7
5274,05,1,bucetin,Human,Female,8 hr,300,É M,High,106.4,103.5
5274,05,2,bucetin,Human,Female,8 hr,300,É M,High,100.3,104.0
5274,06,1,bucetin,Human,Female,24 hr,300,É M,High,96.1,105.7
5274,06,2,bucetin,Human,Female,24 hr,300,É M,High,110.7,105.7
5275,01,1,acetamidofluorene,Human,Female,8 hr,0,É M,Control,100.8,95.5
5275,01,2,acetamidofluorene,Human,Female,8 hr,0,É M,Control,99.2,104.5
5275,02,1,acetamidofluorene,Human,Female,24 hr,0,É M,Control,95.1,101.5
5275,02,2,acetamidofluorene,Human,Female,24 hr,0,É M,Control,104.9,98.5
5275,03,1,acetamidofluorene,Human,Female,8 hr,10,É M,Middle,98.7,105.5
5275,03,2,acetamidofluorene,Human,Female,8 hr,10,É M,Middle,106.2,107.9
5275,04,1,acetamidofluorene,Human,Female,24 hr,10,É M,Middle,99.4,87.5
5275,04,2,acetamidofluorene,Human,Female,24 hr,10,É M,Middle,102.2,98.5
5275,05,1,acetamidofluorene,Human,Female,8 hr,50,É M,High,100.0,106.5
5275,05,2,acetamidofluorene,Human,Female,8 hr,50,É M,High,102.4,106.5
5275,06,1,acetamidofluorene,Human,Female,24 hr,50,É M,High,92.7,88.9
5275,06,2,acetamidofluorene,Human,Female,24 hr,50,É M,High,98.3,96.3
5276,01,1,nitrosodiethylamine,Human,Female,8 hr,0,É M,Control,101.6,95.7
5276,01,2,nitrosodiethylamine,Human,Female,8 hr,0,É M,Control,98.4,104.3
5276,02,1,nitrosodiethylamine,Human,Female,24 hr,0,É M,Control,99.3,93.5
5276,02,2,nitrosodiethylamine,Human,Female,24 hr,0,É M,Control,100.7,106.5
5276,03,1,nitrosodiethylamine,Human,Female,8 hr,2000,É M,Middle,107.1,101.4
5276,03,2,nitrosodiethylamine,Human,Female,8 hr,2000,É M,Middle,113.6,104.7
5276,04,1,nitrosodiethylamine,Human,Female,24 hr,2000,É M,Middle,107.8,97.7
5276,04,2,nitrosodiethylamine,Human,Female,24 hr,2000,É M,Middle,110.0,103.4
5276,05,1,nitrosodiethylamine,Human,Female,8 hr,10000,É M,High,96.2,115.2
5276,05,2,nitrosodiethylamine,Human,Female,8 hr,10000,É M,High,97.0,116.4
5276,06,1,nitrosodiethylamine,Human,Female,24 hr,10000,É M,High,94.4,136.5
5276,06,2,nitrosodiethylamine,Human,Female,24 hr,10000,É M,High,105.9,146.3
5277,01,1,ticlopidine,Human,Female,8 hr,0,É M,Control,97.3,97.6
5277,01,2,ticlopidine,Human,Female,8 hr,0,É M,Control,102.7,102.4
5277,02,1,ticlopidine,Human,Female,24 hr,0,É M,Control,97.0,96.4
5277,02,2,ticlopidine,Human,Female,24 hr,0,É M,Control,103.0,103.6
5277,03,1,ticlopidine,Human,Female,8 hr,4,É M,Middle,106.1,99.6
5277,03,2,ticlopidine,Human,Female,8 hr,4,É M,Middle,110.8,100.4
5277,04,1,ticlopidine,Human,Female,24 hr,4,É M,Middle,103.0,97.3
5277,04,2,ticlopidine,Human,Female,24 hr,4,É M,Middle,108.7,110.9
5277,05,1,ticlopidine,Human,Female,8 hr,20,É M,High,106.1,99.3
5277,05,2,ticlopidine,Human,Female,8 hr,20,É M,High,109.6,101.0
5277,06,1,ticlopidine,Human,Female,24 hr,20,É M,High,101.5,95.5
5277,06,2,ticlopidine,Human,Female,24 hr,20,É M,High,118.4,99.1
5278,01,1,tiopronin,Human,Female,8 hr,0,É M,Control,100.6,102.9
5278,01,2,tiopronin,Human,Female,8 hr,0,É M,Control,99.4,97.1
5278,02,1,tiopronin,Human,Female,24 hr,0,É M,Control,96.3,102.5
5278,02,2,tiopronin,Human,Female,24 hr,0,É M,Control,103.7,97.5
5278,03,1,tiopronin,Human,Female,8 hr,400,É M,Middle,99.6,97.1
5278,03,2,tiopronin,Human,Female,8 hr,400,É M,Middle,106.2,91.4
5278,04,1,tiopronin,Human,Female,24 hr,400,É M,Middle,99.5,101.2
5278,04,2,tiopronin,Human,Female,24 hr,400,É M,Middle,98.3,97.5
5278,05,1,tiopronin,Human,Female,8 hr,2000,É M,High,96.9,102.9
5278,05,2,tiopronin,Human,Female,8 hr,2000,É M,High,100.1,93.3
5278,06,1,tiopronin,Human,Female,24 hr,2000,É M,High,85.9,102.5
5278,06,2,tiopronin,Human,Female,24 hr,2000,É M,High,97.0,97.5
5279,01,1,promethazine,Human,Female,8 hr,0,É M,Control,91.7,99.4
5279,01,2,promethazine,Human,Female,8 hr,0,É M,Control,108.3,100.6
5279,02,1,promethazine,Human,Female,24 hr,0,É M,Control,103.4,97.5
5279,02,2,promethazine,Human,Female,24 hr,0,É M,Control,96.6,102.5
5279,03,1,promethazine,Human,Female,8 hr,7,É M,Middle,101.8,105.8
5279,03,2,promethazine,Human,Female,8 hr,7,É M,Middle,106.9,104.5
5279,04,1,promethazine,Human,Female,24 hr,7,É M,Middle,98.4,103.7
5279,04,2,promethazine,Human,Female,24 hr,7,É M,Middle,102.6,97.5
5279,05,1,promethazine,Human,Female,8 hr,35,É M,High,101.3,95.5
5279,05,2,promethazine,Human,Female,8 hr,35,É M,High,97.1,99.4
5279,06,1,promethazine,Human,Female,24 hr,35,É M,High,74.3,53.4
5279,06,2,promethazine,Human,Female,24 hr,35,É M,High,78.7,54.6
5280,01,1,sulpiride,Human,Female,8 hr,0,É M,Control,96.8,99.3
5280,01,2,sulpiride,Human,Female,8 hr,0,É M,Control,103.2,100.7
5280,02,1,sulpiride,Human,Female,24 hr,0,É M,Control,94.4,98.3
5280,02,2,sulpiride,Human,Female,24 hr,0,É M,Control,105.6,101.7
5280,03,1,sulpiride,Human,Female,8 hr,1000,É M,Middle,98.1,104.3
5280,03,2,sulpiride,Human,Female,8 hr,1000,É M,Middle,103.7,102.9
5280,04,1,sulpiride,Human,Female,24 hr,1000,É M,Middle,105.8,97.3
5280,04,2,sulpiride,Human,Female,24 hr,1000,É M,Middle,109.1,101.7
5280,05,1,sulpiride,Human,Female,8 hr,5000,É M,High,97.6,104.7
5280,05,2,sulpiride,Human,Female,8 hr,5000,É M,High,99.9,102.5
5280,06,1,sulpiride,Human,Female,24 hr,5000,É M,High,89.6,103.2
5280,06,2,sulpiride,Human,Female,24 hr,5000,É M,High,96.1,97.8
5281,01,1,dantrolene,Human,Female,8 hr,0,É M,Control,104.8,95.4
5281,01,2,dantrolene,Human,Female,8 hr,0,É M,Control,95.2,104.6
5281,02,1,dantrolene,Human,Female,24 hr,0,É M,Control,97.4,98.6
5281,02,2,dantrolene,Human,Female,24 hr,0,É M,Control,102.6,101.4
5281,03,1,dantrolene,Human,Female,8 hr,2,É M,Middle,106.8,100.4
5281,03,2,dantrolene,Human,Female,8 hr,2,É M,Middle,114.2,98.8
5281,04,1,dantrolene,Human,Female,24 hr,2,É M,Middle,101.0,100.8
5281,04,2,dantrolene,Human,Female,24 hr,2,É M,Middle,120.0,89.2
5281,05,1,dantrolene,Human,Female,8 hr,10,É M,High,99.4,105.0
5281,05,2,dantrolene,Human,Female,8 hr,10,É M,High,107.2,102.1
5281,06,1,dantrolene,Human,Female,24 hr,10,É M,High,96.0,103.1
5281,06,2,dantrolene,Human,Female,24 hr,10,É M,High,112.9,87.5
5282,01,1,clomipramine,Human,Female,8 hr,0,É M,Control,95.5,99.4
5282,01,2,clomipramine,Human,Female,8 hr,0,É M,Control,104.5,100.6
5282,02,1,clomipramine,Human,Female,24 hr,0,É M,Control,91.7,96.3
5282,02,2,clomipramine,Human,Female,24 hr,0,É M,Control,108.3,103.7
5282,03,1,clomipramine,Human,Female,8 hr,2,É M,Middle,103.3,92.7
5282,03,2,clomipramine,Human,Female,8 hr,2,É M,Middle,102.7,94.3
5282,04,1,clomipramine,Human,Female,24 hr,2,É M,Middle,99.4,96.3
5282,04,2,clomipramine,Human,Female,24 hr,2,É M,Middle,114.2,90.9
5282,05,1,clomipramine,Human,Female,8 hr,10,É M,High,96.6,92.4
5282,05,2,clomipramine,Human,Female,8 hr,10,É M,High,104.8,89.8
5282,06,1,clomipramine,Human,Female,24 hr,10,É M,High,100.0,97.8
5282,06,2,clomipramine,Human,Female,24 hr,10,É M,High,116.1,92.3
5283,01,1,terbinafine,Human,Female,8 hr,0,É M,Control,99.4,101.7
5283,01,2,terbinafine,Human,Female,8 hr,0,É M,Control,100.6,98.3
5283,02,1,terbinafine,Human,Female,24 hr,0,É M,Control,97.7,108.3
5283,02,2,terbinafine,Human,Female,24 hr,0,É M,Control,102.3,91.7
5283,03,1,terbinafine,Human,Female,8 hr,3,É M,Middle,95.1,91.7
5283,03,2,terbinafine,Human,Female,8 hr,3,É M,Middle,102.2,98.3
5283,04,1,terbinafine,Human,Female,24 hr,3,É M,Middle,99.8,104.1
5283,04,2,terbinafine,Human,Female,24 hr,3,É M,Middle,104.8,95.9
5283,05,1,terbinafine,Human,Female,8 hr,15,É M,High,99.9,95.0
5283,05,2,terbinafine,Human,Female,8 hr,15,É M,High,97.8,95.0
5283,06,1,terbinafine,Human,Female,24 hr,15,É M,High,100.2,62.7
5283,06,2,terbinafine,Human,Female,24 hr,15,É M,High,105.5,116.6
5284,01,1,lornoxicam,Human,Female,8 hr,0,É M,Control,100.8,95.7
5284,01,2,lornoxicam,Human,Female,8 hr,0,É M,Control,99.2,104.3
5284,02,1,lornoxicam,Human,Female,24 hr,0,É M,Control,99.4,89.7
5284,02,2,lornoxicam,Human,Female,24 hr,0,É M,Control,100.6,110.3
5284,03,1,lornoxicam,Human,Female,8 hr,3,É M,Middle,97.9,104.3
5284,03,2,lornoxicam,Human,Female,8 hr,3,É M,Middle,106.9,102.6
5284,04,1,lornoxicam,Human,Female,24 hr,3,É M,Middle,102.6,101.5
5284,04,2,lornoxicam,Human,Female,24 hr,3,É M,Middle,111.6,95.6
5284,05,1,lornoxicam,Human,Female,8 hr,15,É M,High,98.7,109.5
5284,05,2,lornoxicam,Human,Female,8 hr,15,É M,High,98.1,109.5
5284,06,1,lornoxicam,Human,Female,24 hr,15,É M,High,106.2,116.2
5284,06,2,lornoxicam,Human,Female,24 hr,15,É M,High,107.5,104.4
5285,01,1,danazol,Human,Female,8 hr,0,É M,Control,99.1,95.3
5285,01,2,danazol,Human,Female,8 hr,0,É M,Control,100.9,104.7
5285,02,1,danazol,Human,Female,24 hr,0,É M,Control,101.8,91.0
5285,02,2,danazol,Human,Female,24 hr,0,É M,Control,98.2,109.0
5285,03,1,danazol,Human,Female,8 hr,7,É M,Middle,103.1,102.4
5285,03,2,danazol,Human,Female,8 hr,7,É M,Middle,104.8,114.2
5285,04,1,danazol,Human,Female,24 hr,7,É M,Middle,101.2,109.0
5285,04,2,danazol,Human,Female,24 hr,7,É M,Middle,98.8,103.0
5285,05,1,danazol,Human,Female,8 hr,35,É M,High,96.7,90.5
5285,05,2,danazol,Human,Female,8 hr,35,É M,High,102.3,97.6
5285,06,1,danazol,Human,Female,24 hr,35,É M,High,96.7,115.0
5285,06,2,danazol,Human,Female,24 hr,35,É M,High,97.0,121.1
5286,01,1,etoposide,Human,Female,8 hr,0,É M,Control,99.3,97.8
5286,01,2,etoposide,Human,Female,8 hr,0,É M,Control,100.7,102.2
5286,02,1,etoposide,Human,Female,24 hr,0,É M,Control,97.3,100.0
5286,02,2,etoposide,Human,Female,24 hr,0,É M,Control,102.7,100.0
5286,03,1,etoposide,Human,Female,8 hr,66,É M,Middle,102.7,122.3
5286,03,2,etoposide,Human,Female,8 hr,66,É M,Middle,101.7,108.9
5286,04,1,etoposide,Human,Female,24 hr,66,É M,Middle,94.9,108.7
5286,04,2,etoposide,Human,Female,24 hr,66,É M,Middle,98.6,104.3
5286,05,1,etoposide,Human,Female,8 hr,330,É M,High,108.5,111.2
5286,05,2,etoposide,Human,Female,8 hr,330,É M,High,100.4,115.6
5286,06,1,etoposide,Human,Female,24 hr,330,É M,High,96.2,108.7
5286,06,2,etoposide,Human,Female,24 hr,330,É M,High,98.9,104.3
5287,01,1,phenylanthranilic acid,Human,Female,8 hr,0,É M,Control,103.6,95.5
5287,01,2,phenylanthranilic acid,Human,Female,8 hr,0,É M,Control,96.4,104.5
5287,02,1,phenylanthranilic acid,Human,Female,24 hr,0,É M,Control,94.9,108.2
5287,02,2,phenylanthranilic acid,Human,Female,24 hr,0,É M,Control,105.1,91.8
5287,03,1,phenylanthranilic acid,Human,Female,8 hr,40,É M,Middle,100.3,108.1
5287,03,2,phenylanthranilic acid,Human,Female,8 hr,40,É M,Middle,100.7,106.3
5287,04,1,phenylanthranilic acid,Human,Female,24 hr,40,É M,Middle,105.0,101.6
5287,04,2,phenylanthranilic acid,Human,Female,24 hr,40,É M,Middle,105.1,98.4
5287,05,1,phenylanthranilic acid,Human,Female,8 hr,200,É M,High,99.7,111.7
5287,05,2,phenylanthranilic acid,Human,Female,8 hr,200,É M,High,98.3,104.5
5287,06,1,phenylanthranilic acid,Human,Female,24 hr,200,É M,High,98.3,114.8
5287,06,2,phenylanthranilic acid,Human,Female,24 hr,200,É M,High,97.4,104.9
5288,01,1,ajmaline,Human,Female,8 hr,0,É M,Control,98.8,98.8
5288,01,2,ajmaline,Human,Female,8 hr,0,É M,Control,101.2,101.3
5288,02,1,ajmaline,Human,Female,24 hr,0,É M,Control,99.2,115.0
5288,02,2,ajmaline,Human,Female,24 hr,0,É M,Control,100.8,85.0
5288,03,1,ajmaline,Human,Female,8 hr,60,É M,Middle,96.1,116.3
5288,03,2,ajmaline,Human,Female,8 hr,60,É M,Middle,99.9,101.3
5288,04,1,ajmaline,Human,Female,24 hr,60,É M,Middle,101.6,103.7
5288,04,2,ajmaline,Human,Female,24 hr,60,É M,Middle,104.5,85.0
5288,05,1,ajmaline,Human,Female,8 hr,300,É M,High,93.3,101.3
5288,05,2,ajmaline,Human,Female,8 hr,300,É M,High,98.1,106.3
5288,06,1,ajmaline,Human,Female,24 hr,300,É M,High,95.5,70.1
5288,06,2,ajmaline,Human,Female,24 hr,300,É M,High,101.3,58.9
5295,01,1,alpidem,Rat,Male,24 hr,0,É M,Control,,100.1
5295,01,2,alpidem,Rat,Male,24 hr,0,É M,Control,,99.9
5295,03,1,alpidem,Rat,Male,24 hr,10,É M,Low,,100.2
5295,03,2,alpidem,Rat,Male,24 hr,10,É M,Low,,100.7
5296,01,1,venlafaxine,Rat,Male,24 hr,0,É M,Control,,99.5
5296,01,2,venlafaxine,Rat,Male,24 hr,0,É M,Control,,100.5
5296,03,1,venlafaxine,Rat,Male,24 hr,1200,É M,Low,,94.1
5296,03,2,venlafaxine,Rat,Male,24 hr,1200,É M,Low,,94.9
5297,01,1,buspirone,Rat,Male,24 hr,0,É M,Control,,99.8
5297,01,2,buspirone,Rat,Male,24 hr,0,É M,Control,,100.2
5297,03,1,buspirone,Rat,Male,24 hr,70,É M,Low,,100.9
5297,03,2,buspirone,Rat,Male,24 hr,70,É M,Low,,101.5
5298,01,1,clozapine,Rat,Male,24 hr,0,É M,Control,,100.0
5298,01,2,clozapine,Rat,Male,24 hr,0,É M,Control,,100.0
5298,03,1,clozapine,Rat,Male,24 hr,120,É M,Low,,45.4
5298,03,2,clozapine,Rat,Male,24 hr,120,É M,Low,,38.8
5299,01,1,nefazodone,Rat,Male,24 hr,0,É g/kg,Control,,99.9
5299,01,2,nefazodone,Rat,Male,24 hr,0,É g/kg,Control,,100.1
5299,03,1,nefazodone,Rat,Male,24 hr,70,É g/kg,Low,,96.1
5299,03,2,nefazodone,Rat,Male,24 hr,70,É g/kg,Low,,97.8
5314,01,1,alpidem,Human,Male,24 hr,0,É M,Control,,100.4
5314,01,2,alpidem,Human,Male,24 hr,0,É M,Control,,99.6
5314,02,1,alpidem,Human,Male,24 hr,3,É M,Middle,,101.2
5314,02,2,alpidem,Human,Male,24 hr,3,É M,Middle,,99.6
5314,03,1,alpidem,Human,Male,24 hr,10,É M,High,,100.8
5314,03,2,alpidem,Human,Male,24 hr,10,É M,High,,99.2
5315,01,1,venlafaxine,Human,Male,24 hr,0,É M,Control,,98.1
5315,01,2,venlafaxine,Human,Male,24 hr,0,É M,Control,,101.9
5315,02,1,venlafaxine,Human,Male,24 hr,240,É M,Middle,,101.0
5315,02,2,venlafaxine,Human,Male,24 hr,240,É M,Middle,,101.4
5315,03,1,venlafaxine,Human,Male,24 hr,1200,É M,High,,77.5
5315,03,2,venlafaxine,Human,Male,24 hr,1200,É M,High,,78.5
5317,01,1,clozapine,Human,Male,24 hr,0,É M,Control,,96.6
5317,01,2,clozapine,Human,Male,24 hr,0,É M,Control,,103.4
5317,02,1,clozapine,Human,Male,24 hr,10,É M,Middle,,104.3
5317,02,2,clozapine,Human,Male,24 hr,10,É M,Middle,,103.4
5317,03,1,clozapine,Human,Male,24 hr,50,É M,High,,98.9
5317,03,2,clozapine,Human,Male,24 hr,50,É M,High,,94.8
5319,01,1,buspirone,Human,Male,24 hr,0,É M,Control,,97.9
5319,01,2,buspirone,Human,Male,24 hr,0,É M,Control,,102.1
5319,02,1,buspirone,Human,Male,24 hr,6,É M,Middle,,105.2
5319,02,2,buspirone,Human,Male,24 hr,6,É M,Middle,,105.7
5319,03,1,buspirone,Human,Male,24 hr,30,É M,High,,104.1
5319,03,2,buspirone,Human,Male,24 hr,30,É M,High,,104.1
5320,01,1,nefazodone,Human,Male,24 hr,0,É M,Control,,96.3
5320,01,2,nefazodone,Human,Male,24 hr,0,É M,Control,,103.7
5320,02,1,nefazodone,Human,Male,24 hr,6,É M,Middle,,105.8
5320,02,2,nefazodone,Human,Male,24 hr,6,É M,Middle,,104.8
5320,03,1,nefazodone,Human,Male,24 hr,30,É M,High,,94.2
5320,03,2,nefazodone,Human,Male,24 hr,30,É M,High,,94.7
5321,01,1,triazolam,Human,Male,8 hr,0,É M,Control,,99.5
5321,01,2,triazolam,Human,Male,8 hr,0,É M,Control,,100.5
5321,02,1,triazolam,Human,Male,24 hr,0,É M,Control,,100.4
5321,02,2,triazolam,Human,Male,24 hr,0,É M,Control,,99.6
5321,03,1,triazolam,Human,Male,8 hr,0,É M,Low,,101.7
5321,03,2,triazolam,Human,Male,8 hr,0,É M,Low,,101.1
5321,04,1,triazolam,Human,Male,24 hr,0,É M,Low,,99.3
5321,04,2,triazolam,Human,Male,24 hr,0,É M,Low,,99.3
5321,05,1,triazolam,Human,Male,8 hr,2,É M,Middle,,101.7
5321,05,2,triazolam,Human,Male,8 hr,2,É M,Middle,,101.7
5321,06,1,triazolam,Human,Male,24 hr,2,É M,Middle,,99.9
5321,06,2,triazolam,Human,Male,24 hr,2,É M,Middle,,100.4
5321,07,1,triazolam,Human,Male,8 hr,10,É M,High,,101.7
5321,07,2,triazolam,Human,Male,8 hr,10,É M,High,,102.9
5321,08,1,triazolam,Human,Male,24 hr,10,É M,High,,100.1
5321,08,2,triazolam,Human,Male,24 hr,10,É M,High,,100.7
5322,01,1,trimethadione,Human,Male,8 hr,0,É M,Control,,96.6
5322,01,2,trimethadione,Human,Male,8 hr,0,É M,Control,,103.4
5322,02,1,trimethadione,Human,Male,24 hr,0,É M,Control,,96.6
5322,02,2,trimethadione,Human,Male,24 hr,0,É M,Control,,103.4
5322,03,1,trimethadione,Human,Male,8 hr,400,É M,Low,,103.7
5322,03,2,trimethadione,Human,Male,8 hr,400,É M,Low,,103.7
5322,04,1,trimethadione,Human,Male,24 hr,400,É M,Low,,104.3
5322,04,2,trimethadione,Human,Male,24 hr,400,É M,Low,,104.6
5322,05,1,trimethadione,Human,Male,8 hr,2000,É M,Middle,,103.4
5322,05,2,trimethadione,Human,Male,8 hr,2000,É M,Middle,,103.7
5322,06,1,trimethadione,Human,Male,24 hr,2000,É M,Middle,,104.8
5322,06,2,trimethadione,Human,Male,24 hr,2000,É M,Middle,,104.8
5322,07,1,trimethadione,Human,Male,8 hr,10000,É M,High,,104.0
