EXP_ID,GROUP_ID,INDIVIDUAL_ID,COMPOUND_NAME,SINGLE_REPEAT_TYPE,SACRIFICE_PERIOD,DOSE,DOSE_UNIT,DOSE_LEVEL,ALP(IU/L),TC(mg/dL),TG(mg/dL),PL(mg/dL),TBIL(mg/dL),DBIL(mg/dL),GLC(mg/dL),BUN(mg/dL),CRE(mg/dL),Na(meq/L),K(meq/L),Cl(meq/L),Ca(mg/dL),IP(mg/dL),TP(g/dL),RALB(g/dL),A/G,AST(IU/L),ALT(IU/L),LDH(IU/L),GTP(IU/L)
0626,06,1,naphthyl isothiocyanate,Single,6 hr,15,mg/kg,Low,1246.0,78.0,88.0,156.0,0.13,0.1,253.0,8.0,0.4,141.0,4.0,102.0,10.9,9.6,5.7,3.5,1.6,74.0,38.0,138.0,1.0
0626,06,2,naphthyl isothiocyanate,Single,6 hr,15,mg/kg,Low,1003.0,83.0,64.0,149.0,0.13,0.11,220.0,8.0,0.4,141.0,4.3,104.0,10.6,10.0,5.4,3.3,1.6,69.0,29.0,219.0,1.0
0626,06,3,naphthyl isothiocyanate,Single,6 hr,15,mg/kg,Low,1256.0,68.0,60.0,117.0,0.13,0.1,222.0,8.0,0.4,141.0,3.8,104.0,10.5,9.8,5.6,3.6,1.8,66.0,32.0,144.0,1.0
0626,06,4,naphthyl isothiocyanate,Single,6 hr,15,mg/kg,Low,1003.0,66.0,52.0,122.0,0.13,0.1,247.0,8.0,0.4,142.0,3.9,105.0,10.3,10.4,5.6,3.5,1.7,65.0,30.0,286.0,1.0
0626,06,5,naphthyl isothiocyanate,Single,6 hr,15,mg/kg,Low,864.0,90.0,41.0,157.0,0.13,0.1,237.0,8.0,0.4,143.0,4.3,104.0,10.2,10.2,5.9,3.7,1.7,67.0,33.0,193.0,2.0
0626,07,1,naphthyl isothiocyanate,Single,9 hr,15,mg/kg,Low,984.0,61.0,62.0,119.0,0.13,0.09,240.0,11.0,0.4,142.0,3.9,103.0,9.9,10.9,5.6,3.4,1.5,76.0,34.0,211.0,1.0
0626,07,2,naphthyl isothiocyanate,Single,9 hr,15,mg/kg,Low,720.0,73.0,27.0,126.0,0.13,0.09,223.0,10.0,0.4,142.0,3.7,104.0,10.6,9.6,5.8,3.7,1.8,68.0,32.0,95.0,1.0
0626,07,3,naphthyl isothiocyanate,Single,9 hr,15,mg/kg,Low,1246.0,76.0,29.0,136.0,0.13,0.09,207.0,11.0,0.4,142.0,3.7,105.0,10.6,9.8,5.7,3.6,1.7,81.0,45.0,225.0,1.0
0626,07,4,naphthyl isothiocyanate,Single,9 hr,15,mg/kg,Low,1285.0,72.0,35.0,136.0,0.15,0.1,220.0,10.0,0.4,143.0,3.6,104.0,10.8,10.4,5.7,3.5,1.6,65.0,30.0,141.0,1.0
0626,07,5,naphthyl isothiocyanate,Single,9 hr,15,mg/kg,Low,856.0,84.0,21.0,154.0,0.13,0.09,225.0,10.0,0.4,142.0,3.9,104.0,10.2,9.9,5.6,3.6,1.8,70.0,38.0,115.0,1.0
0626,08,1,naphthyl isothiocyanate,Single,24 hr,15,mg/kg,Low,958.0,64.0,84.0,121.0,0.1,0.06,183.0,16.0,0.4,141.0,4.1,104.0,10.4,7.2,5.3,3.3,1.6,75.0,48.0,233.0,1.0
0626,08,2,naphthyl isothiocyanate,Single,24 hr,15,mg/kg,Low,864.0,76.0,121.0,139.0,0.11,0.07,199.0,15.0,0.5,142.0,3.7,104.0,10.5,6.6,5.5,3.4,1.6,79.0,39.0,231.0,2.0
0626,08,3,naphthyl isothiocyanate,Single,24 hr,15,mg/kg,Low,972.0,58.0,48.0,112.0,0.11,0.07,183.0,14.0,0.4,141.0,4.0,104.0,11.1,6.8,5.5,3.4,1.6,69.0,34.0,177.0,1.0
0626,08,4,naphthyl isothiocyanate,Single,24 hr,15,mg/kg,Low,1232.0,70.0,68.0,140.0,0.11,0.08,222.0,16.0,0.4,142.0,3.6,104.0,10.5,7.7,5.6,3.5,1.7,73.0,42.0,199.0,2.0
0626,08,5,naphthyl isothiocyanate,Single,24 hr,15,mg/kg,Low,1296.0,69.0,100.0,143.0,0.1,0.06,203.0,17.0,0.5,142.0,3.4,103.0,10.7,8.3,5.4,3.2,1.5,72.0,36.0,207.0,2.0
0626,09,1,naphthyl isothiocyanate,Single,3 hr,50,mg/kg,Middle,1063.0,74.0,95.0,141.0,0.14,0.13,250.0,9.0,0.4,142.0,3.8,104.0,11.0,9.6,5.5,3.5,1.8,71.0,43.0,160.0,1.0
0626,09,2,naphthyl isothiocyanate,Single,3 hr,50,mg/kg,Middle,1396.0,98.0,61.0,163.0,0.14,0.14,242.0,9.0,0.4,142.0,3.9,103.0,11.1,9.4,5.7,3.5,1.6,93.0,53.0,255.0,0.0
0626,09,3,naphthyl isothiocyanate,Single,3 hr,50,mg/kg,Middle,894.0,93.0,63.0,162.0,0.15,0.14,245.0,8.0,0.3,142.0,3.7,104.0,10.7,10.3,5.8,3.7,1.8,87.0,51.0,149.0,1.0
0626,09,4,naphthyl isothiocyanate,Single,3 hr,50,mg/kg,Middle,1057.0,71.0,57.0,141.0,0.13,0.12,241.0,9.0,0.4,141.0,3.9,102.0,10.8,10.8,5.8,3.6,1.6,73.0,38.0,132.0,1.0
0626,09,5,naphthyl isothiocyanate,Single,3 hr,50,mg/kg,Middle,701.0,90.0,111.0,164.0,0.16,0.17,225.0,13.0,0.4,140.0,4.0,101.0,10.6,10.3,5.7,3.5,1.6,77.0,40.0,203.0,1.0
0626,10,1,naphthyl isothiocyanate,Single,6 hr,50,mg/kg,Middle,946.0,78.0,60.0,144.0,0.19,0.27,334.0,10.0,0.4,141.0,4.3,103.0,10.6,9.6,5.7,3.4,1.5,95.0,39.0,266.0,1.0
0626,10,2,naphthyl isothiocyanate,Single,6 hr,50,mg/kg,Middle,846.0,88.0,87.0,158.0,0.15,0.17,327.0,10.0,0.5,139.0,4.2,101.0,10.8,10.8,5.8,3.4,1.4,60.0,36.0,233.0,1.0
0626,10,3,naphthyl isothiocyanate,Single,6 hr,50,mg/kg,Middle,1242.0,101.0,116.0,176.0,0.16,0.17,369.0,8.0,0.4,140.0,4.3,102.0,10.7,10.2,5.9,3.6,1.6,66.0,34.0,183.0,1.0
0626,10,4,naphthyl isothiocyanate,Single,6 hr,50,mg/kg,Middle,719.0,62.0,45.0,126.0,0.14,0.15,270.0,9.0,0.4,140.0,4.1,103.0,10.0,10.3,5.8,3.4,1.4,67.0,36.0,143.0,1.0
0626,10,5,naphthyl isothiocyanate,Single,6 hr,50,mg/kg,Middle,928.0,94.0,41.0,165.0,0.13,0.12,308.0,6.0,0.4,141.0,4.2,100.0,10.9,10.0,5.7,3.5,1.6,76.0,38.0,215.0,1.0
0626,11,1,naphthyl isothiocyanate,Single,9 hr,50,mg/kg,Middle,899.0,77.0,49.0,148.0,0.19,0.24,350.0,10.0,0.4,141.0,4.3,102.0,10.8,10.2,5.9,3.6,1.6,59.0,29.0,185.0,2.0
0626,11,2,naphthyl isothiocyanate,Single,9 hr,50,mg/kg,Middle,814.0,88.0,34.0,150.0,0.21,0.29,289.0,9.0,0.4,142.0,4.1,102.0,11.2,9.8,5.8,3.7,1.8,62.0,36.0,126.0,1.0
0626,11,3,naphthyl isothiocyanate,Single,9 hr,50,mg/kg,Middle,708.0,77.0,49.0,145.0,0.17,0.2,300.0,9.0,0.4,140.0,4.2,101.0,10.8,10.3,5.7,3.3,1.4,60.0,38.0,98.0,1.0
0626,11,4,naphthyl isothiocyanate,Single,9 hr,50,mg/kg,Middle,854.0,84.0,143.0,159.0,0.18,0.23,378.0,12.0,0.5,141.0,4.5,101.0,10.6,9.9,6.0,3.7,1.6,58.0,33.0,184.0,1.0
0626,11,5,naphthyl isothiocyanate,Single,9 hr,50,mg/kg,Middle,855.0,73.0,85.0,137.0,0.16,0.17,292.0,10.0,0.4,142.0,4.2,104.0,10.2,10.0,5.6,3.4,1.5,61.0,35.0,159.0,1.0
0626,12,1,naphthyl isothiocyanate,Single,24 hr,50,mg/kg,Middle,927.0,95.0,19.0,181.0,1.0,0.87,164.0,8.0,0.4,140.0,3.3,97.0,9.7,8.3,5.5,3.2,1.4,265.0,96.0,558.0,5.0
0626,12,2,naphthyl isothiocyanate,Single,24 hr,50,mg/kg,Middle,1008.0,80.0,59.0,152.0,0.21,0.16,189.0,12.0,0.5,142.0,3.6,103.0,10.4,7.1,5.6,3.4,1.5,212.0,71.0,454.0,2.0
0626,12,3,naphthyl isothiocyanate,Single,24 hr,50,mg/kg,Middle,1283.0,128.0,61.0,250.0,1.53,1.33,179.0,11.0,0.5,142.0,3.6,95.0,10.7,8.8,5.8,3.2,1.2,358.0,156.0,601.0,7.0
0626,12,4,naphthyl isothiocyanate,Single,24 hr,50,mg/kg,Middle,1081.0,115.0,98.0,254.0,1.34,1.16,164.0,10.0,0.4,141.0,3.5,99.0,10.3,9.2,5.5,2.9,1.1,461.0,210.0,545.0,8.0
0626,12,5,naphthyl isothiocyanate,Single,24 hr,50,mg/kg,Middle,1987.0,117.0,87.0,254.0,1.3,1.14,192.0,11.0,0.4,142.0,3.7,96.0,10.9,9.8,6.2,3.4,1.2,537.0,236.0,930.0,9.0
0626,13,1,naphthyl isothiocyanate,Single,3 hr,150,mg/kg,High,1041.0,81.0,134.0,156.0,0.18,0.23,288.0,9.0,0.4,143.0,3.9,103.0,11.0,10.8,5.6,3.6,1.8,67.0,45.0,186.0,1.0
0626,13,2,naphthyl isothiocyanate,Single,3 hr,150,mg/kg,High,1451.0,75.0,38.0,129.0,0.16,0.18,323.0,10.0,0.4,142.0,3.9,104.0,10.8,11.5,5.5,3.5,1.8,73.0,35.0,287.0,1.0
0626,13,3,naphthyl isothiocyanate,Single,3 hr,150,mg/kg,High,948.0,80.0,83.0,153.0,0.21,0.25,323.0,10.0,0.4,141.0,3.8,103.0,11.2,11.2,5.8,3.6,1.6,73.0,47.0,215.0,1.0
0626,13,4,naphthyl isothiocyanate,Single,3 hr,150,mg/kg,High,881.0,86.0,49.0,141.0,0.14,0.14,324.0,8.0,0.4,141.0,3.9,103.0,10.6,10.4,5.8,3.4,1.4,67.0,45.0,127.0,1.0
0626,13,5,naphthyl isothiocyanate,Single,3 hr,150,mg/kg,High,959.0,71.0,84.0,132.0,0.21,0.28,315.0,9.0,0.4,140.0,3.9,102.0,11.0,11.5,5.9,3.5,1.5,68.0,43.0,213.0,1.0
0626,14,1,naphthyl isothiocyanate,Single,6 hr,150,mg/kg,High,898.0,94.0,81.0,166.0,0.19,0.27,419.0,11.0,0.4,141.0,4.5,101.0,10.7,9.9,6.1,3.5,1.3,79.0,47.0,123.0,1.0
0626,14,2,naphthyl isothiocyanate,Single,6 hr,150,mg/kg,High,719.0,92.0,31.0,151.0,0.21,0.33,354.0,8.0,0.4,141.0,3.8,101.0,10.6,10.2,6.1,3.8,1.7,70.0,35.0,201.0,1.0
0626,14,3,naphthyl isothiocyanate,Single,6 hr,150,mg/kg,High,841.0,84.0,80.0,153.0,0.18,0.25,331.0,10.0,0.4,140.0,4.6,102.0,10.8,10.3,5.6,3.4,1.5,74.0,38.0,196.0,1.0
0626,14,4,naphthyl isothiocyanate,Single,6 hr,150,mg/kg,High,959.0,82.0,50.0,142.0,0.23,0.35,415.0,12.0,0.4,141.0,4.5,100.0,10.5,11.7,5.7,3.6,1.7,67.0,41.0,165.0,1.0
0626,14,5,naphthyl isothiocyanate,Single,6 hr,150,mg/kg,High,816.0,73.0,35.0,134.0,0.15,0.17,337.0,9.0,0.4,142.0,4.5,102.0,10.7,10.0,5.8,3.5,1.5,67.0,41.0,257.0,2.0
0626,15,1,naphthyl isothiocyanate,Single,9 hr,150,mg/kg,High,1148.0,91.0,46.0,155.0,0.19,0.27,310.0,11.0,0.5,142.0,4.5,102.0,10.7,9.7,5.9,3.6,1.6,60.0,36.0,270.0,1.0
0626,15,2,naphthyl isothiocyanate,Single,9 hr,150,mg/kg,High,756.0,78.0,57.0,152.0,0.24,0.36,355.0,10.0,0.4,141.0,4.3,102.0,10.8,9.9,5.8,3.6,1.6,64.0,40.0,156.0,1.0
0626,15,3,naphthyl isothiocyanate,Single,9 hr,150,mg/kg,High,790.0,71.0,25.0,127.0,0.2,0.27,353.0,11.0,0.4,140.0,4.6,102.0,11.0,11.0,5.7,3.4,1.5,62.0,44.0,102.0,1.0
0626,15,4,naphthyl isothiocyanate,Single,9 hr,150,mg/kg,High,1299.0,99.0,30.0,180.0,0.29,0.38,342.0,10.0,0.4,140.0,4.7,101.0,11.0,11.2,6.1,3.7,1.5,64.0,46.0,112.0,1.0
0626,15,5,naphthyl isothiocyanate,Single,9 hr,150,mg/kg,High,850.0,78.0,20.0,143.0,0.2,0.26,402.0,9.0,0.5,141.0,4.4,102.0,10.4,10.4,5.8,3.5,1.5,69.0,34.0,294.0,1.0
0626,16,1,naphthyl isothiocyanate,Single,24 hr,150,mg/kg,High,1884.0,139.0,91.0,321.0,1.91,1.72,199.0,11.0,0.4,142.0,3.8,94.0,10.7,9.3,6.1,3.5,1.3,348.0,156.0,562.0,10.0
0626,16,2,naphthyl isothiocyanate,Single,24 hr,150,mg/kg,High,1914.0,131.0,94.0,270.0,1.81,1.62,183.0,11.0,0.4,141.0,4.2,94.0,10.6,10.0,5.5,3.1,1.3,345.0,124.0,554.0,7.0
0626,16,3,naphthyl isothiocyanate,Single,24 hr,150,mg/kg,High,892.0,101.0,36.0,197.0,1.51,1.35,187.0,10.0,0.5,142.0,3.9,98.0,10.2,8.9,5.8,3.3,1.3,279.0,83.0,652.0,6.0
0626,16,4,naphthyl isothiocyanate,Single,24 hr,150,mg/kg,High,1329.0,144.0,44.0,271.0,1.32,1.18,185.0,12.0,0.5,143.0,3.7,100.0,10.3,8.7,5.8,3.3,1.3,538.0,197.0,714.0,7.0
0626,16,5,naphthyl isothiocyanate,Single,24 hr,150,mg/kg,High,1507.0,133.0,56.0,281.0,1.75,1.53,200.0,12.0,0.5,143.0,3.4,98.0,10.4,9.0,5.8,3.2,1.2,236.0,98.0,527.0,7.0
0627,01,1,cyclophosphamide,Single,3 hr,0,mg/kg,Control,1545.0,88.0,41.0,148.0,0.07,0.01,182.0,12.0,0.2,139.0,4.4,104.0,10.8,7.5,5.2,2.4,0.9,73.0,35.0,65.0,1.0
0627,01,2,cyclophosphamide,Single,3 hr,0,mg/kg,Control,1325.0,80.0,28.0,133.0,0.07,0.02,176.0,8.0,0.2,140.0,4.8,107.0,10.9,8.0,5.1,2.4,0.9,74.0,36.0,82.0,1.0
0627,01,3,cyclophosphamide,Single,3 hr,0,mg/kg,Control,1292.0,80.0,84.0,145.0,0.07,0.02,164.0,11.0,0.2,140.0,4.4,104.0,10.8,7.8,5.0,2.3,0.9,74.0,36.0,44.0,1.0
0627,01,4,cyclophosphamide,Single,3 hr,0,mg/kg,Control,1354.0,71.0,100.0,146.0,0.06,0.02,171.0,9.0,0.2,140.0,4.9,105.0,11.3,9.6,5.3,2.5,0.9,65.0,34.0,85.0,2.0
0627,01,5,cyclophosphamide,Single,3 hr,0,mg/kg,Control,1403.0,71.0,30.0,132.0,0.06,0.02,184.0,10.0,0.2,143.0,4.6,106.0,11.0,9.0,5.2,2.4,0.9,83.0,45.0,54.0,1.0
0627,02,1,cyclophosphamide,Single,6 hr,0,mg/kg,Control,1491.0,82.0,55.0,154.0,0.06,0.01,174.0,11.0,0.2,141.0,4.2,104.0,11.1,8.7,5.4,2.5,0.9,67.0,39.0,71.0,1.0
0627,02,2,cyclophosphamide,Single,6 hr,0,mg/kg,Control,1309.0,67.0,56.0,127.0,0.08,0.02,172.0,8.0,0.2,142.0,4.7,107.0,10.7,8.8,5.4,2.5,0.9,75.0,33.0,68.0,1.0
0627,02,3,cyclophosphamide,Single,6 hr,0,mg/kg,Control,2480.0,78.0,136.0,143.0,0.07,0.02,172.0,12.0,0.2,142.0,4.4,105.0,11.0,8.5,5.4,2.5,0.9,67.0,28.0,54.0,1.0
0627,02,4,cyclophosphamide,Single,6 hr,0,mg/kg,Control,1739.0,67.0,64.0,138.0,0.06,0.02,181.0,9.0,0.2,143.0,4.2,108.0,11.0,9.7,5.1,2.4,0.9,71.0,37.0,65.0,1.0
0627,02,5,cyclophosphamide,Single,6 hr,0,mg/kg,Control,1190.0,77.0,15.0,122.0,0.07,0.01,175.0,10.0,0.2,144.0,3.8,107.0,11.0,9.3,5.3,2.5,0.9,77.0,35.0,45.0,1.0
0627,03,1,cyclophosphamide,Single,9 hr,0,mg/kg,Control,1574.0,70.0,91.0,130.0,0.07,0.02,179.0,10.0,0.2,142.0,4.5,106.0,11.1,8.3,5.5,2.6,0.9,62.0,26.0,69.0,1.0
0627,03,2,cyclophosphamide,Single,9 hr,0,mg/kg,Control,1825.0,68.0,51.0,123.0,0.06,0.01,166.0,7.0,0.2,141.0,4.2,107.0,11.1,9.4,5.3,2.5,0.9,70.0,45.0,76.0,2.0
0627,03,3,cyclophosphamide,Single,9 hr,0,mg/kg,Control,1026.0,85.0,24.0,134.0,0.08,0.01,143.0,6.0,0.2,142.0,4.1,107.0,10.4,9.5,5.2,2.4,0.9,94.0,35.0,51.0,1.0
0627,03,4,cyclophosphamide,Single,9 hr,0,mg/kg,Control,1249.0,101.0,22.0,161.0,0.08,0.01,160.0,9.0,0.2,141.0,4.4,105.0,10.6,10.2,5.3,2.4,0.8,64.0,32.0,70.0,2.0
0627,03,5,cyclophosphamide,Single,9 hr,0,mg/kg,Control,1291.0,66.0,11.0,110.0,0.07,0.01,157.0,5.0,0.2,143.0,3.8,107.0,10.4,9.0,5.1,2.4,0.9,79.0,37.0,42.0,2.0
0627,04,1,cyclophosphamide,Single,24 hr,0,mg/kg,Control,1523.0,81.0,65.0,141.0,0.06,0.02,176.0,13.0,0.2,140.0,4.6,107.0,10.6,5.7,5.4,2.5,0.9,70.0,38.0,64.0,1.0
0627,04,2,cyclophosphamide,Single,24 hr,0,mg/kg,Control,1706.0,90.0,140.0,183.0,0.05,0.02,183.0,15.0,0.2,140.0,4.5,107.0,11.3,8.0,5.7,2.6,0.8,69.0,38.0,111.0,2.0
0627,04,3,cyclophosphamide,Single,24 hr,0,mg/kg,Control,1669.0,97.0,148.0,184.0,0.05,0.02,183.0,15.0,0.2,142.0,3.9,106.0,11.3,7.8,5.6,2.6,0.9,79.0,41.0,93.0,1.0
0627,04,4,cyclophosphamide,Single,24 hr,0,mg/kg,Control,1316.0,79.0,78.0,164.0,0.06,0.02,177.0,11.0,0.2,142.0,4.7,105.0,11.2,8.4,5.7,2.6,0.8,67.0,40.0,78.0,1.0
0627,04,5,cyclophosphamide,Single,24 hr,0,mg/kg,Control,1505.0,66.0,68.0,132.0,0.04,0.02,175.0,14.0,0.2,141.0,4.1,104.0,11.3,8.9,5.6,2.6,0.9,73.0,33.0,49.0,1.0
0627,05,1,cyclophosphamide,Single,3 hr,15,mg/kg,Low,1498.0,64.0,55.0,123.0,0.05,0.01,174.0,11.0,0.2,141.0,4.5,105.0,10.6,7.7,5.1,2.4,0.9,72.0,42.0,72.0,1.0
0627,05,2,cyclophosphamide,Single,3 hr,15,mg/kg,Low,1219.0,59.0,81.0,129.0,0.06,0.02,171.0,10.0,0.2,141.0,4.6,107.0,10.8,7.4,5.0,2.4,0.9,74.0,33.0,77.0,1.0
0627,05,3,cyclophosphamide,Single,3 hr,15,mg/kg,Low,1502.0,73.0,84.0,146.0,0.05,0.01,174.0,11.0,0.2,140.0,4.3,105.0,11.1,8.1,5.5,2.5,0.8,80.0,45.0,45.0,1.0
0627,05,4,cyclophosphamide,Single,3 hr,15,mg/kg,Low,1455.0,66.0,64.0,135.0,0.06,0.01,181.0,8.0,0.2,142.0,4.1,106.0,10.9,8.3,5.2,2.4,0.9,76.0,36.0,60.0,2.0
0627,05,5,cyclophosphamide,Single,3 hr,15,mg/kg,Low,1365.0,81.0,73.0,149.0,0.06,0.02,169.0,11.0,0.2,142.0,4.4,105.0,11.1,8.9,5.3,2.4,0.8,69.0,39.0,66.0,1.0
0627,06,1,cyclophosphamide,Single,6 hr,15,mg/kg,Low,1383.0,76.0,55.0,147.0,0.08,0.02,166.0,9.0,0.2,140.0,4.8,105.0,10.8,8.1,5.2,2.4,0.9,68.0,34.0,108.0,1.0
0627,06,2,cyclophosphamide,Single,6 hr,15,mg/kg,Low,1353.0,85.0,46.0,141.0,0.06,0.01,170.0,10.0,0.2,142.0,4.3,106.0,11.1,8.9,5.4,2.5,0.9,67.0,32.0,98.0,1.0
0627,06,3,cyclophosphamide,Single,6 hr,15,mg/kg,Low,1282.0,73.0,63.0,139.0,0.07,0.01,161.0,6.0,0.2,141.0,4.5,108.0,10.5,8.6,5.1,2.5,1.0,66.0,28.0,70.0,2.0
0627,06,4,cyclophosphamide,Single,6 hr,15,mg/kg,Low,1324.0,69.0,18.0,129.0,0.08,0.01,170.0,6.0,0.2,142.0,3.6,108.0,10.9,9.8,5.2,2.4,0.9,76.0,35.0,71.0,1.0
0627,06,5,cyclophosphamide,Single,6 hr,15,mg/kg,Low,1485.0,92.0,24.0,152.0,0.07,0.02,174.0,11.0,0.2,145.0,4.5,108.0,11.2,9.8,5.5,2.6,0.9,75.0,37.0,72.0,1.0
0627,07,1,cyclophosphamide,Single,9 hr,15,mg/kg,Low,1663.0,70.0,69.0,137.0,0.06,0.02,182.0,9.0,0.2,143.0,4.0,105.0,10.8,9.8,5.3,2.5,0.9,62.0,30.0,38.0,2.0
0627,07,2,cyclophosphamide,Single,9 hr,15,mg/kg,Low,1380.0,71.0,39.0,136.0,0.05,0.01,175.0,8.0,0.2,141.0,4.6,106.0,10.8,10.1,5.1,2.4,0.9,70.0,31.0,64.0,1.0
0627,07,3,cyclophosphamide,Single,9 hr,15,mg/kg,Low,1140.0,84.0,35.0,137.0,0.06,0.01,164.0,9.0,0.2,142.0,4.3,105.0,10.8,10.6,5.2,2.4,0.9,69.0,27.0,75.0,1.0
0627,07,4,cyclophosphamide,Single,9 hr,15,mg/kg,Low,1357.0,67.0,21.0,118.0,0.06,0.01,145.0,7.0,0.2,143.0,4.6,110.0,10.2,10.0,5.2,2.5,0.9,75.0,35.0,60.0,1.0
0627,07,5,cyclophosphamide,Single,9 hr,15,mg/kg,Low,1403.0,95.0,28.0,151.0,0.06,0.01,153.0,8.0,0.2,142.0,4.3,107.0,10.6,10.9,5.4,2.5,0.9,62.0,33.0,39.0,1.0
0627,08,1,cyclophosphamide,Single,24 hr,15,mg/kg,Low,1506.0,82.0,83.0,154.0,0.06,0.02,191.0,16.0,0.2,141.0,4.3,105.0,10.9,7.1,5.5,2.6,0.9,67.0,29.0,60.0,1.0
0627,08,2,cyclophosphamide,Single,24 hr,15,mg/kg,Low,1333.0,90.0,119.0,165.0,0.06,0.02,175.0,13.0,0.2,141.0,4.4,106.0,11.3,8.1,5.6,2.6,0.9,77.0,42.0,91.0,1.0
0627,08,3,cyclophosphamide,Single,24 hr,15,mg/kg,Low,1481.0,73.0,113.0,152.0,0.06,0.02,185.0,15.0,0.2,139.0,4.7,106.0,11.2,7.9,5.6,2.6,0.9,72.0,43.0,67.0,1.0
0627,08,4,cyclophosphamide,Single,24 hr,15,mg/kg,Low,1341.0,90.0,48.0,155.0,0.06,0.02,172.0,13.0,0.2,142.0,4.5,105.0,11.2,9.3,5.5,2.5,0.8,60.0,36.0,144.0,1.0
0627,08,5,cyclophosphamide,Single,24 hr,15,mg/kg,Low,1361.0,103.0,56.0,171.0,0.06,0.02,159.0,15.0,0.2,141.0,4.6,104.0,11.0,8.3,5.6,2.6,0.9,81.0,51.0,48.0,1.0
0627,09,1,cyclophosphamide,Single,3 hr,50,mg/kg,Middle,1293.0,100.0,62.0,169.0,0.06,0.01,177.0,10.0,0.2,139.0,4.8,105.0,10.9,8.1,5.1,2.4,0.9,61.0,28.0,69.0,2.0
0627,09,2,cyclophosphamide,Single,3 hr,50,mg/kg,Middle,1584.0,92.0,101.0,165.0,0.07,0.02,165.0,11.0,0.2,139.0,4.3,105.0,11.1,7.0,5.3,2.4,0.8,73.0,36.0,69.0,2.0
0627,09,3,cyclophosphamide,Single,3 hr,50,mg/kg,Middle,1752.0,71.0,120.0,148.0,0.07,0.02,172.0,9.0,0.2,140.0,4.5,107.0,10.9,8.8,5.1,2.4,0.9,87.0,41.0,71.0,1.0
0627,09,4,cyclophosphamide,Single,3 hr,50,mg/kg,Middle,1331.0,88.0,71.0,166.0,0.07,0.02,181.0,11.0,0.2,142.0,4.1,103.0,11.5,10.8,5.4,2.5,0.9,72.0,39.0,58.0,1.0
0627,09,5,cyclophosphamide,Single,3 hr,50,mg/kg,Middle,1541.0,82.0,38.0,154.0,0.07,0.02,164.0,9.0,0.2,141.0,4.4,104.0,11.2,8.9,5.4,2.5,0.9,70.0,35.0,96.0,1.0
0627,10,1,cyclophosphamide,Single,6 hr,50,mg/kg,Middle,2293.0,62.0,64.0,130.0,0.06,0.02,188.0,10.0,0.2,141.0,4.9,106.0,10.6,9.3,5.4,2.5,0.9,69.0,30.0,48.0,2.0
0627,10,2,cyclophosphamide,Single,6 hr,50,mg/kg,Middle,1986.0,73.0,79.0,140.0,0.07,0.02,156.0,10.0,0.2,140.0,4.6,105.0,11.2,10.1,5.5,2.5,0.8,73.0,35.0,74.0,2.0
0627,10,3,cyclophosphamide,Single,6 hr,50,mg/kg,Middle,1145.0,66.0,37.0,122.0,0.06,0.02,174.0,9.0,0.2,142.0,4.4,108.0,10.6,10.0,5.3,2.5,0.9,67.0,28.0,80.0,1.0
0627,10,4,cyclophosphamide,Single,6 hr,50,mg/kg,Middle,1582.0,87.0,45.0,152.0,0.07,0.01,171.0,9.0,0.2,144.0,3.9,108.0,10.9,9.4,5.7,2.7,0.9,72.0,36.0,71.0,1.0
0627,10,5,cyclophosphamide,Single,6 hr,50,mg/kg,Middle,1379.0,73.0,19.0,126.0,0.06,0.01,169.0,10.0,0.2,140.0,4.3,104.0,11.1,10.6,5.0,2.4,0.9,83.0,46.0,52.0,1.0
0627,11,1,cyclophosphamide,Single,9 hr,50,mg/kg,Middle,2196.0,54.0,22.0,105.0,0.06,0.02,187.0,12.0,0.2,141.0,4.1,105.0,10.5,11.0,5.1,2.4,0.9,72.0,30.0,36.0,2.0
0627,11,2,cyclophosphamide,Single,9 hr,50,mg/kg,Middle,971.0,86.0,21.0,131.0,0.08,0.02,175.0,8.0,0.2,142.0,3.8,105.0,10.7,9.8,5.6,2.6,0.9,61.0,24.0,40.0,1.0
0627,11,3,cyclophosphamide,Single,9 hr,50,mg/kg,Middle,1839.0,76.0,16.0,124.0,0.06,0.02,172.0,10.0,0.2,144.0,4.1,108.0,10.7,11.5,5.3,2.5,0.9,75.0,31.0,55.0,2.0
0627,11,4,cyclophosphamide,Single,9 hr,50,mg/kg,Middle,1440.0,78.0,23.0,139.0,0.06,0.01,160.0,9.0,0.2,142.0,4.5,107.0,10.6,10.8,5.2,2.4,0.9,63.0,28.0,49.0,2.0
0627,11,5,cyclophosphamide,Single,9 hr,50,mg/kg,Middle,1446.0,75.0,15.0,128.0,0.07,0.01,192.0,9.0,0.2,145.0,4.1,109.0,10.7,10.3,5.4,2.5,0.9,66.0,29.0,97.0,1.0
0627,12,1,cyclophosphamide,Single,24 hr,50,mg/kg,Middle,1274.0,80.0,76.0,144.0,0.08,0.03,173.0,12.0,0.2,141.0,4.3,106.0,11.1,8.7,5.5,2.5,0.8,71.0,39.0,110.0,1.0
0627,12,2,cyclophosphamide,Single,24 hr,50,mg/kg,Middle,1507.0,73.0,43.0,132.0,0.07,0.02,183.0,16.0,0.2,138.0,4.3,105.0,10.8,7.3,5.3,2.4,0.8,76.0,42.0,100.0,1.0
